datetime	open	high	low	close	volume
16.12.2022 10:00	134.5	135.0	134.13	134.99	148833
16.12.2022 10:05	134.99	135.16	134.79	135.16	43539
16.12.2022 10:10	135.16	135.6	135.12	135.32	151370
16.12.2022 10:15	135.32	135.4	135.0	135.19	64122
16.12.2022 10:20	135.19	135.28	134.99	135.1	55437
16.12.2022 10:25	135.1	135.28	135.1	135.22	32826
16.12.2022 10:30	135.22	135.28	135.12	135.15	19528
16.12.2022 10:35	135.15	135.28	135.13	135.26	31534
16.12.2022 10:40	135.26	135.4	135.23	135.4	168967
16.12.2022 10:45	135.4	135.74	135.36	135.68	135067
16.12.2022 10:50	135.67	135.79	135.42	135.47	60977
16.12.2022 10:55	135.47	135.7	135.47	135.63	34314
16.12.2022 11:00	135.63	135.7	135.5	135.69	40541
16.12.2022 11:05	135.7	135.74	135.44	135.64	39926
16.12.2022 11:10	135.62	135.7	135.53	135.67	19625
16.12.2022 11:15	135.67	135.7	135.51	135.64	25960
16.12.2022 11:20	135.64	135.7	135.32	135.43	64733
16.12.2022 11:25	135.43	135.59	135.43	135.43	10478
16.12.2022 11:30	135.43	135.46	135.15	135.27	30673
16.12.2022 11:35	135.25	135.35	135.24	135.27	7647
16.12.2022 11:40	135.26	135.35	135.21	135.35	9495
16.12.2022 11:45	135.34	135.39	135.25	135.25	9085
16.12.2022 11:50	135.24	135.24	135.07	135.1	18485
16.12.2022 11:55	135.08	135.1	134.86	134.86	57899
16.12.2022 12:00	134.87	135.2	134.8	135.1	22525
16.12.2022 12:05	135.09	135.22	134.98	135.2	19220
16.12.2022 12:10	135.2	135.25	135.17	135.17	16967
16.12.2022 12:15	135.19	135.27	135.13	135.25	12271
16.12.2022 12:20	135.27	135.39	135.25	135.39	10091
16.12.2022 12:25	135.39	135.58	135.39	135.44	25402
16.12.2022 12:30	135.49	135.68	135.46	135.59	31921
16.12.2022 12:35	135.59	135.62	135.44	135.45	11113
16.12.2022 12:40	135.45	135.55	135.41	135.47	12118
16.12.2022 12:45	135.47	135.47	135.3	135.31	13655
16.12.2022 12:50	135.3	135.35	135.25	135.26	6865
16.12.2022 12:55	135.27	135.37	135.21	135.35	10009
16.12.2022 13:00	135.35	135.37	135.29	135.37	5081
16.12.2022 13:05	135.36	135.49	135.36	135.4	11137
16.12.2022 13:10	135.46	135.46	135.2	135.2	13812
16.12.2022 13:15	135.21	135.23	135.11	135.12	6388
16.12.2022 13:20	135.12	135.15	134.9	134.99	29193
16.12.2022 13:25	134.98	135.0	134.93	134.99	41122
16.12.2022 13:30	134.99	135.0	134.89	134.97	34270
16.12.2022 13:35	134.96	135.0	134.89	135.0	37532
16.12.2022 13:40	134.99	135.0	134.85	134.86	30127
16.12.2022 13:45	134.86	134.99	134.81	134.98	17583
16.12.2022 13:50	134.97	134.99	134.88	134.9	6691
16.12.2022 13:55	134.9	134.91	134.75	134.77	37069
16.12.2022 14:00	134.76	134.9	134.75	134.87	17496
16.12.2022 14:05	134.87	134.89	134.56	134.81	34407
16.12.2022 14:10	134.8	134.99	134.77	134.9	28253
16.12.2022 14:15	134.91	134.97	134.86	134.96	10287
16.12.2022 14:20	134.97	134.99	134.96	134.98	11724
16.12.2022 14:25	134.98	134.99	134.88	134.9	11418
16.12.2022 14:30	134.89	134.98	134.89	134.97	9588
16.12.2022 14:35	134.97	135.15	134.97	135.12	63036
16.12.2022 14:40	135.11	135.15	135.09	135.14	15398
16.12.2022 14:45	135.15	135.25	135.07	135.1	16106
16.12.2022 14:50	135.1	135.45	135.1	135.31	42406
16.12.2022 14:55	135.3	135.31	135.15	135.17	11815
16.12.2022 15:00	135.16	135.44	135.14	135.35	16074
16.12.2022 15:05	135.33	135.35	135.22	135.22	12641
16.12.2022 15:10	135.22	135.23	134.85	134.98	41093
16.12.2022 15:15	134.98	135.0	134.8	134.96	17217
16.12.2022 15:20	134.93	135.12	134.9	135.09	11737
16.12.2022 15:25	135.09	135.18	135.08	135.17	9323
16.12.2022 15:30	135.17	135.17	135.15	135.15	2667
16.12.2022 15:35	135.16	135.16	135.12	135.16	8092
16.12.2022 15:40	135.13	135.36	135.09	135.35	47804
16.12.2022 15:45	135.35	135.35	135.07	135.23	11519
16.12.2022 15:50	135.21	135.23	135.07	135.15	4711
16.12.2022 15:55	135.12	135.23	135.12	135.22	9200
16.12.2022 16:00	135.2	135.34	135.18	135.3	12586
16.12.2022 16:05	135.32	135.34	135.3	135.31	8281
16.12.2022 16:10	135.3	135.47	135.3	135.36	23343
16.12.2022 16:15	135.37	135.44	135.3	135.32	8218
16.12.2022 16:20	135.33	135.5	135.32	135.49	20969
16.12.2022 16:25	135.49	135.7	135.48	135.7	63762
16.12.2022 16:30	135.7	136.09	135.69	135.92	155751
16.12.2022 16:35	135.94	135.95	135.82	135.83	27653
16.12.2022 16:40	135.84	135.84	135.55	135.56	33272
16.12.2022 16:45	135.56	135.79	135.56	135.7	18321
16.12.2022 16:50	135.72	135.82	135.7	135.8	14316
16.12.2022 16:55	135.81	135.81	135.6	135.62	25867
16.12.2022 17:00	135.61	135.67	135.42	135.42	30874
16.12.2022 17:05	135.42	135.61	135.41	135.51	14406
16.12.2022 17:10	135.51	135.52	135.3	135.48	26611
16.12.2022 17:15	135.48	135.64	135.46	135.57	22315
16.12.2022 17:20	135.57	135.58	135.4	135.42	5917
16.12.2022 17:25	135.4	135.5	135.32	135.45	12255
16.12.2022 17:30	135.45	135.58	135.41	135.56	10237
16.12.2022 17:35	135.55	135.56	135.38	135.39	13092
16.12.2022 17:40	135.4	135.49	135.22	135.46	18553
16.12.2022 17:45	135.47	135.63	135.47	135.62	13354
16.12.2022 17:50	135.61	135.8	135.61	135.73	18018
16.12.2022 17:55	135.7	135.85	135.67	135.75	20570
16.12.2022 18:00	135.78	135.8	135.6	135.65	13938
16.12.2022 18:05	135.63	135.78	135.57	135.78	7357
16.12.2022 18:10	135.78	135.78	135.57	135.73	14649
16.12.2022 18:15	135.68	135.74	135.6	135.69	6480
16.12.2022 18:20	135.69	135.7	135.62	135.65	3563
16.12.2022 18:25	135.65	135.65	135.36	135.49	36108
16.12.2022 18:30	135.47	135.48	135.3	135.42	17975
16.12.2022 18:35	135.38	135.51	135.3	135.49	38356
16.12.2022 18:45	135.73	135.73	135.73	135.73	34367
16.12.2022 19:00	135.64	135.64	135.64	135.64	387
16.12.2022 19:05	135.64	135.66	135.56	135.6	8673
16.12.2022 19:10	135.6	135.65	135.49	135.5	7967
16.12.2022 19:15	135.49	135.55	135.44	135.48	5909
16.12.2022 19:20	135.46	135.48	135.4	135.4	3869
16.12.2022 19:25	135.4	135.43	135.3	135.4	6286
16.12.2022 19:30	135.4	135.44	135.33	135.35	2638
16.12.2022 19:35	135.36	135.42	135.36	135.39	933
16.12.2022 19:40	135.39	135.42	135.35	135.36	3223
16.12.2022 19:45	135.38	135.47	135.37	135.45	2273
16.12.2022 19:50	135.46	135.49	135.45	135.48	1273
16.12.2022 19:55	135.48	135.5	135.4	135.46	3627
16.12.2022 20:00	135.47	135.51	135.42	135.42	3482
16.12.2022 20:05	135.42	135.42	135.31	135.31	5132
16.12.2022 20:10	135.32	135.32	135.24	135.26	13337
16.12.2022 20:15	135.26	135.33	135.26	135.31	2098
16.12.2022 20:20	135.32	135.32	135.26	135.28	986
16.12.2022 20:25	135.28	135.32	135.27	135.32	4145
16.12.2022 20:30	135.31	135.33	135.3	135.32	1017
16.12.2022 20:35	135.32	135.34	135.3	135.34	3376
16.12.2022 20:40	135.34	135.34	135.21	135.22	10613
16.12.2022 20:45	135.21	135.34	135.21	135.29	5107
16.12.2022 20:50	135.24	135.3	135.24	135.27	1167
16.12.2022 20:55	135.26	135.27	135.2	135.26	2841
16.12.2022 21:00	135.26	135.26	135.08	135.1	15465
16.12.2022 21:05	135.1	135.19	135.1	135.12	6235
16.12.2022 21:10	135.13	135.15	135.11	135.11	4666
16.12.2022 21:15	135.11	135.15	135.1	135.13	2010
16.12.2022 21:20	135.12	135.18	135.1	135.15	6740
16.12.2022 21:25	135.16	135.18	135.15	135.17	1860
16.12.2022 21:30	135.16	135.19	135.11	135.18	3077
16.12.2022 21:35	135.19	135.26	135.18	135.23	4503
16.12.2022 21:40	135.23	135.27	135.23	135.27	844
16.12.2022 21:45	135.27	135.39	135.26	135.28	33800
16.12.2022 21:50	135.27	135.3	135.27	135.3	2685
16.12.2022 21:55	135.31	135.35	135.26	135.34	1191
16.12.2022 22:00	135.34	135.39	135.24	135.26	2972
16.12.2022 22:05	135.3	135.31	135.26	135.26	1096
16.12.2022 22:10	135.28	135.33	135.26	135.33	432
16.12.2022 22:15	135.33	135.33	135.26	135.33	1425
16.12.2022 22:20	135.32	135.35	135.3	135.35	777
16.12.2022 22:25	135.35	135.4	135.33	135.34	3555
16.12.2022 22:30	135.35	135.4	135.33	135.39	2050
16.12.2022 22:35	135.4	135.41	135.35	135.35	2872
16.12.2022 22:40	135.35	135.39	135.32	135.39	4575
16.12.2022 22:45	135.36	135.42	135.36	135.41	4498
16.12.2022 22:50	135.42	135.44	135.4	135.42	3109
16.12.2022 22:55	135.43	135.48	135.42	135.42	2347
16.12.2022 23:00	135.42	135.43	135.42	135.42	937
16.12.2022 23:05	135.42	135.43	135.34	135.38	3361
16.12.2022 23:10	135.39	135.42	135.35	135.37	3177
16.12.2022 23:15	135.36	135.4	135.35	135.39	2788
16.12.2022 23:20	135.37	135.4	135.37	135.38	2788
16.12.2022 23:25	135.38	135.43	135.36	135.42	3647
16.12.2022 23:30	135.43	135.47	135.4	135.46	5012
16.12.2022 23:35	135.46	135.61	135.46	135.5	16253
16.12.2022 23:40	135.48	135.57	135.45	135.48	9106
16.12.2022 23:45	135.49	135.57	135.45	135.45	14346
19.12.2022 09:55	135.13	135.13	135.13	135.13	4149
19.12.2022 10:00	135.13	135.33	134.73	134.87	98834
19.12.2022 10:05	134.86	134.86	134.55	134.6	74055
19.12.2022 10:10	134.6	134.6	134.25	134.47	100069
19.12.2022 10:15	134.45	134.64	134.27	134.55	46976
19.12.2022 10:20	134.58	134.77	134.37	134.66	44799
19.12.2022 10:25	134.65	134.68	134.56	134.6	39216
19.12.2022 10:30	134.61	134.65	134.41	134.56	33027
19.12.2022 10:35	134.55	134.88	134.55	134.63	36284
19.12.2022 10:40	134.64	134.64	134.32	134.41	36045
19.12.2022 10:45	134.41	134.49	133.51	133.74	198637
19.12.2022 10:50	133.79	133.84	133.53	133.82	105215
19.12.2022 10:55	133.81	133.98	133.8	133.86	59911
19.12.2022 11:00	133.85	133.93	133.5	133.82	103735
19.12.2022 11:05	133.82	134.08	133.79	134.07	45639
19.12.2022 11:10	134.08	134.11	133.99	133.99	27852
19.12.2022 11:15	133.99	134.0	133.71	133.91	38298
19.12.2022 11:20	133.93	134.05	133.81	133.87	28199
19.12.2022 11:25	133.85	134.09	133.83	133.96	18301
19.12.2022 11:30	133.96	134.11	133.9	134.11	24736
19.12.2022 11:35	134.11	134.29	134.03	134.1	58981
19.12.2022 11:40	134.1	134.14	133.85	133.98	32993
19.12.2022 11:45	133.99	134.06	133.91	133.98	15096
19.12.2022 11:50	134.0	134.02	133.85	134.01	18417
19.12.2022 11:55	134.02	134.07	133.95	134.01	8414
19.12.2022 12:00	134.01	134.35	134.01	134.34	56189
19.12.2022 12:05	134.34	134.47	134.22	134.46	54929
19.12.2022 12:10	134.47	134.49	134.31	134.36	40027
19.12.2022 12:15	134.34	134.37	134.16	134.17	26785
19.12.2022 12:20	134.19	134.33	134.17	134.33	5446
19.12.2022 12:25	134.31	134.35	134.16	134.19	16265
19.12.2022 12:30	134.19	134.19	133.89	133.99	59281
19.12.2022 12:35	134.0	134.0	133.91	133.91	16450
19.12.2022 12:40	133.91	134.0	133.72	133.8	44305
19.12.2022 12:45	133.79	134.0	133.79	133.98	15680
19.12.2022 12:50	133.98	134.0	133.9	133.98	12320
19.12.2022 12:55	133.98	134.1	133.97	134.06	53330
19.12.2022 13:00	134.06	134.18	133.92	133.97	40678
19.12.2022 13:05	133.96	134.18	133.84	134.07	25518
19.12.2022 13:10	134.07	134.09	133.93	133.93	14521
19.12.2022 13:15	133.94	133.95	133.65	133.66	50074
19.12.2022 13:20	133.66	133.68	133.2	133.44	163115
19.12.2022 13:25	133.44	133.54	133.38	133.39	29872
19.12.2022 13:30	133.39	133.6	133.37	133.48	14579
19.12.2022 13:35	133.5	133.75	133.48	133.65	24950
19.12.2022 13:40	133.64	133.67	133.33	133.41	28779
19.12.2022 13:45	133.4	133.52	133.33	133.52	20277
19.12.2022 13:50	133.52	133.54	133.38	133.39	39191
19.12.2022 13:55	133.39	133.39	133.1	133.13	109647
19.12.2022 14:00	133.12	133.36	133.01	133.33	74370
19.12.2022 14:05	133.33	133.33	132.97	133.0	90904
19.12.2022 14:10	132.99	133.0	132.86	132.97	59015
19.12.2022 14:15	132.97	133.2	132.92	133.2	46459
19.12.2022 14:20	133.19	133.28	133.07	133.25	25521
19.12.2022 14:25	133.26	133.3	133.2	133.2	17982
19.12.2022 14:30	133.21	133.25	133.15	133.24	19008
19.12.2022 14:35	133.25	133.39	133.24	133.39	30232
19.12.2022 14:40	133.38	133.39	133.23	133.35	28196
19.12.2022 14:45	133.34	133.37	133.3	133.35	10790
19.12.2022 14:50	133.37	133.4	133.35	133.36	14493
19.12.2022 14:55	133.35	133.38	133.3	133.35	20461
19.12.2022 15:00	133.35	133.64	133.34	133.6	55652
19.12.2022 15:05	133.6	133.64	133.55	133.56	19928
19.12.2022 15:10	133.55	133.64	133.48	133.5	22391
19.12.2022 15:15	133.5	133.5	133.42	133.47	28979
19.12.2022 15:20	133.46	133.55	133.46	133.52	20672
19.12.2022 15:25	133.52	133.55	133.51	133.55	16034
19.12.2022 15:30	133.55	133.55	133.4	133.53	28537
19.12.2022 15:35	133.51	133.55	133.43	133.51	24147
19.12.2022 15:40	133.51	133.58	133.5	133.54	27825
19.12.2022 15:45	133.55	133.81	133.53	133.76	56200
19.12.2022 15:50	133.76	133.82	133.74	133.8	32844
19.12.2022 15:55	133.82	134.0	133.8	133.99	61099
19.12.2022 16:00	133.96	134.32	133.95	134.3	108671
19.12.2022 16:05	134.3	134.5	134.14	134.49	127402
19.12.2022 16:10	134.49	134.99	134.48	134.93	122643
19.12.2022 16:15	134.93	135.79	134.9	135.67	216753
19.12.2022 16:20	135.68	136.08	135.34	135.49	208203
19.12.2022 16:25	135.49	135.66	135.1	135.41	61626
19.12.2022 16:30	135.42	135.97	135.41	135.94	86635
19.12.2022 16:35	135.94	136.7	135.85	136.65	309955
19.12.2022 16:40	136.63	136.7	136.04	136.04	138724
19.12.2022 16:45	136.08	136.4	135.9	136.16	69808
19.12.2022 16:50	136.16	136.3	136.03	136.21	26317
19.12.2022 16:55	136.23	136.39	136.23	136.39	25734
19.12.2022 17:00	136.39	136.73	135.87	136.04	110318
19.12.2022 17:05	136.04	136.07	135.66	135.9	59229
19.12.2022 17:10	135.89	136.2	135.86	135.96	25707
19.12.2022 17:15	135.98	136.22	135.98	136.1	18128
19.12.2022 17:20	136.1	136.16	135.77	135.89	52414
19.12.2022 17:25	135.87	135.92	135.58	135.78	32967
19.12.2022 17:30	135.75	135.78	135.64	135.7	16414
19.12.2022 17:35	135.73	135.9	135.66	135.67	53131
19.12.2022 17:40	135.66	135.88	135.64	135.83	15462
19.12.2022 17:45	135.81	136.0	135.76	136.0	12119
19.12.2022 17:50	136.0	136.3	135.81	136.0	26876
19.12.2022 17:55	136.03	136.39	136.02	136.25	30893
19.12.2022 18:00	136.24	136.52	136.17	136.17	49809
19.12.2022 18:05	136.16	136.22	135.88	135.92	18038
19.12.2022 18:10	135.91	135.92	135.65	135.74	36419
19.12.2022 18:15	135.75	135.86	135.67	135.74	23200
19.12.2022 18:20	135.74	135.96	135.7	135.74	31255
19.12.2022 18:25	135.74	136.0	135.64	135.92	18285
19.12.2022 18:30	135.93	136.0	135.71	135.91	28332
19.12.2022 18:35	135.91	135.95	135.6	135.65	45587
19.12.2022 18:45	135.57	135.57	135.57	135.57	19223
19.12.2022 19:00	135.57	135.57	135.57	135.57	1596
19.12.2022 19:05	135.59	135.71	135.45	135.63	23187
19.12.2022 19:10	135.64	135.84	135.63	135.71	10787
19.12.2022 19:15	135.73	135.77	135.62	135.65	11849
19.12.2022 19:20	135.67	135.67	135.61	135.65	3789
19.12.2022 19:25	135.66	135.67	135.49	135.52	13503
19.12.2022 19:30	135.51	135.63	135.45	135.63	10655
19.12.2022 19:35	135.63	135.64	135.39	135.5	10949
19.12.2022 19:40	135.49	135.57	135.34	135.37	21730
19.12.2022 19:45	135.42	135.45	135.38	135.43	6279
19.12.2022 19:50	135.42	135.44	135.31	135.44	25464
19.12.2022 19:55	135.43	135.44	135.35	135.42	3886
19.12.2022 20:00	135.41	135.43	135.37	135.37	4412
19.12.2022 20:05	135.39	135.44	135.34	135.44	13473
19.12.2022 20:10	135.43	135.65	135.43	135.59	5960
19.12.2022 20:15	135.59	135.59	135.52	135.57	2238
19.12.2022 20:20	135.58	135.71	135.5	135.5	12672
19.12.2022 20:25	135.52	135.63	135.49	135.61	4424
19.12.2022 20:30	135.61	135.7	135.6	135.68	7541
19.12.2022 20:35	135.68	135.68	135.59	135.6	2126
19.12.2022 20:40	135.61	135.65	135.59	135.59	4223
19.12.2022 20:45	135.6	135.6	135.54	135.54	9317
19.12.2022 20:50	135.58	135.58	135.53	135.53	2717
19.12.2022 20:55	135.53	135.54	135.36	135.48	12941
19.12.2022 21:00	135.49	135.52	135.34	135.38	15127
19.12.2022 21:05	135.41	135.41	135.2	135.25	22252
19.12.2022 21:10	135.27	135.34	135.19	135.28	8407
19.12.2022 21:15	135.28	135.28	135.18	135.19	8439
19.12.2022 21:20	135.22	135.31	135.18	135.31	7739
19.12.2022 21:25	135.31	135.36	135.25	135.34	4061
19.12.2022 21:30	135.34	135.4	135.3	135.35	3042
19.12.2022 21:35	135.34	135.39	135.31	135.38	3397
19.12.2022 21:40	135.38	135.43	135.38	135.43	2456
19.12.2022 21:45	135.41	135.46	135.28	135.28	3508
19.12.2022 21:50	135.33	135.33	135.28	135.28	1792
19.12.2022 21:55	135.28	135.32	135.27	135.32	3155
19.12.2022 22:00	135.31	135.32	135.21	135.22	6072
19.12.2022 22:05	135.23	135.33	135.21	135.3	9436
19.12.2022 22:10	135.31	135.32	135.24	135.3	3818
19.12.2022 22:15	135.3	135.42	135.2	135.2	10552
19.12.2022 22:20	135.2	135.23	135.02	135.02	27325
19.12.2022 22:25	135.02	135.18	135.0	135.02	18528
19.12.2022 22:30	135.02	135.07	134.89	134.89	22739
19.12.2022 22:35	134.89	135.0	134.88	135.0	8206
19.12.2022 22:40	134.96	134.96	134.79	134.79	13885
19.12.2022 22:45	134.8	134.81	134.58	134.68	14085
19.12.2022 22:50	134.68	134.77	134.63	134.72	8457
19.12.2022 22:55	134.72	134.72	134.61	134.68	6491
19.12.2022 23:00	134.69	134.97	134.68	134.94	8892
19.12.2022 23:05	134.9	135.06	134.88	134.95	11273
19.12.2022 23:10	134.95	134.96	134.91	134.94	1144
19.12.2022 23:15	134.94	134.94	134.74	134.75	10551
19.12.2022 23:20	134.75	134.78	134.75	134.77	2405
19.12.2022 23:25	134.77	134.84	134.77	134.84	10290
19.12.2022 23:30	134.84	134.93	134.67	134.78	9142
19.12.2022 23:35	134.78	134.85	134.61	134.66	11580
19.12.2022 23:40	134.67	135.06	134.6	135.03	18455
19.12.2022 23:45	134.89	134.99	134.6	134.64	22092
20.12.2022 09:55	134.51	134.51	134.51	134.51	2941
20.12.2022 10:00	134.51	135.64	134.41	135.1	192555
20.12.2022 10:05	135.1	135.55	135.03	135.26	83284
20.12.2022 10:10	135.25	135.29	135.0	135.23	65820
20.12.2022 10:15	135.22	135.97	135.2	135.71	94012
20.12.2022 10:20	135.69	136.5	135.64	136.46	168762
20.12.2022 10:25	136.44	136.6	136.02	136.04	115062
20.12.2022 10:30	136.04	136.19	136.0	136.19	38299
20.12.2022 10:35	136.19	136.5	136.1	136.5	38184
20.12.2022 10:40	136.5	136.53	136.11	136.12	27437
20.12.2022 10:45	136.12	136.2	135.88	135.9	35563
20.12.2022 10:50	135.9	136.07	135.88	136.07	28514
20.12.2022 10:55	136.07	136.14	135.87	135.92	20255
20.12.2022 11:00	135.9	136.0	135.7	135.95	60912
20.12.2022 11:05	135.94	136.15	135.94	136.12	25306
20.12.2022 11:10	136.14	136.35	136.12	136.33	24034
20.12.2022 11:15	136.33	136.98	136.32	136.97	140122
20.12.2022 11:20	136.97	137.0	136.65	136.66	85042
20.12.2022 11:25	136.65	136.7	136.6	136.7	24776
20.12.2022 11:30	136.7	137.0	136.69	136.95	51956
20.12.2022 11:35	136.96	137.14	136.93	137.06	69537
20.12.2022 11:40	137.06	137.2	136.93	137.18	97551
20.12.2022 11:45	137.2	137.47	136.86	136.96	154060
20.12.2022 11:50	136.96	136.99	136.83	136.85	29893
20.12.2022 11:55	136.86	136.99	136.85	136.93	50921
20.12.2022 12:00	136.94	137.24	136.93	137.19	51771
20.12.2022 12:05	137.23	137.31	137.18	137.22	42029
20.12.2022 12:10	137.22	137.65	137.22	137.4	103402
20.12.2022 12:15	137.41	137.5	137.37	137.43	39492
20.12.2022 12:20	137.43	137.43	137.15	137.24	43491
20.12.2022 12:25	137.25	137.3	137.17	137.17	23938
20.12.2022 12:30	137.16	137.5	137.16	137.47	92462
20.12.2022 12:35	137.46	137.5	137.22	137.34	45928
20.12.2022 12:40	137.33	137.48	137.33	137.47	19538
20.12.2022 12:45	137.48	137.49	137.36	137.4	27008
20.12.2022 12:50	137.4	137.41	137.23	137.29	29963
20.12.2022 12:55	137.29	137.29	137.1	137.14	39131
20.12.2022 13:00	137.13	137.2	136.96	137.01	39131
20.12.2022 13:05	137.01	137.12	136.9	137.12	43747
20.12.2022 13:10	137.12	137.17	136.92	137.16	39488
20.12.2022 13:15	137.16	137.36	137.16	137.29	31379
20.12.2022 13:20	137.29	137.33	137.2	137.24	26204
20.12.2022 13:25	137.24	137.25	137.07	137.09	15663
20.12.2022 13:30	137.09	137.16	136.9	136.95	30880
20.12.2022 13:35	136.97	136.97	136.9	136.92	32263
20.12.2022 13:40	136.92	137.09	136.91	137.08	17176
20.12.2022 13:45	137.08	137.09	136.99	137.05	15640
20.12.2022 13:50	137.06	137.1	136.98	137.0	13148
20.12.2022 13:55	137.0	137.17	136.99	137.14	17731
20.12.2022 14:00	137.14	137.15	136.96	137.05	8534
20.12.2022 14:05	137.06	137.15	137.03	137.11	11656
20.12.2022 14:10	137.11	137.15	136.96	136.96	16105
20.12.2022 14:15	136.97	136.98	136.82	136.87	28436
20.12.2022 14:20	136.88	136.89	136.74	136.79	21563
20.12.2022 14:25	136.78	136.84	136.74	136.74	12078
20.12.2022 14:30	136.75	137.21	136.72	137.21	40154
20.12.2022 14:35	137.22	137.3	137.05	137.1	15524
20.12.2022 14:40	137.09	137.5	137.06	137.35	74919
20.12.2022 14:45	137.35	137.49	137.32	137.38	85761
20.12.2022 14:50	137.4	137.44	137.36	137.36	13024
20.12.2022 14:55	137.37	137.42	137.17	137.27	30654
20.12.2022 15:00	137.27	137.48	137.15	137.46	31002
20.12.2022 15:05	137.46	137.48	137.4	137.41	39163
20.12.2022 15:10	137.42	137.48	137.4	137.47	20976
20.12.2022 15:15	137.45	137.48	137.29	137.35	17179
20.12.2022 15:20	137.35	137.4	137.34	137.4	6490
20.12.2022 15:25	137.39	137.4	137.34	137.34	23001
20.12.2022 15:30	137.34	137.35	137.2	137.35	11084
20.12.2022 15:35	137.35	137.36	137.33	137.35	13384
20.12.2022 15:40	137.35	137.39	137.34	137.39	10115
20.12.2022 15:45	137.38	137.48	137.38	137.46	25831
20.12.2022 15:50	137.46	137.48	137.4	137.45	17924
20.12.2022 15:55	137.47	137.49	137.45	137.46	13339
20.12.2022 16:00	137.47	137.48	137.24	137.27	31764
20.12.2022 16:05	137.27	137.27	137.01	137.11	41288
20.12.2022 16:10	137.11	137.24	137.02	137.1	24743
20.12.2022 16:15	137.1	137.16	137.0	137.12	25868
20.12.2022 16:20	137.11	137.2	137.09	137.19	5256
20.12.2022 16:25	137.19	137.37	137.19	137.31	37356
20.12.2022 16:30	137.32	137.32	137.25	137.25	5157
20.12.2022 16:35	137.26	137.26	137.21	137.22	10607
20.12.2022 16:40	137.23	137.32	137.21	137.31	14681
20.12.2022 16:45	137.29	137.48	137.29	137.42	27035
20.12.2022 16:50	137.41	137.41	137.11	137.32	20989
20.12.2022 16:55	137.31	137.41	137.31	137.41	17914
20.12.2022 17:00	137.41	137.48	137.4	137.47	22442
20.12.2022 17:05	137.48	137.5	137.38	137.43	75119
20.12.2022 17:10	137.42	137.5	137.39	137.5	20743
20.12.2022 17:15	137.5	137.5	137.2	137.33	20394
